0.837593431051955 8.80150738439576 0
0.019312669788086323 7.343733962629024 0
8.775111612224558 3.1560103918418148 0
6.94593165408773 3.607105105893739 0
5.920574205913577 6.483394270794795 0
2.0191960298625222 6.801402248959237 0
1.1793347389944475 7.827897902472553 0
0.29334664038849545 6.4960730349975195 0
9.459217349891322 4.257949660632124 0
2.3124707650588805 5.3581734654310695 0
5.661354096982748 2.6911478065237437 1
6.553380944823993 0.9614692377242362 1
2.1480240243549575 5.735360315999161 0
3.2980134834068875 2.470498441559622 1
4.9420018157287435 1.4901968348580807 1
3.1229260636979617 2.8762389302859637 1
7.170996932149764 6.037814053225869 0
1.2501533096045903 3.7140739337742446 0
6.0668818148291335 8.020441729007935 0
7.111066630320067 1.4786704741844248 1
4.622385327074329 6.788644757961753 0
8.273220779987334 7.015684385657987 0
0.6847424589647066 6.756500801749938 0
8.92830924739985 6.8573989246690665 0
4.839157089864651 2.476755513195789 1
6.668844469903268 4.298490592279811 0
5.537107360781901 2.226342660626266 1
9.540399946966414 1.6922969187160597 0
6.013302204561652 5.229289489664114 0
1.5003781974449693 5.999609432554757 0
1.9510496858623305 4.7866345648947695 0
1.2481215640623522 7.261878051960861 0
4.947999173327649 2.858134067612675 1
7.310567933842852 7.356367021697759 0
4.238686159163758 5.854351757285041 0
5.1166501617870885 7.881520108991632 0
1.2243890969601379 6.319007689081641 0
1.7431791321705037 8.595275575328005 0
7.801433694283377 1.1535434200566408 1
2.751141280202324 5.167035206956835 0
0.2641365776444282 8.04509978056516 0
9.363059961749475 8.072715564807881 0
0.9938342190647442 0.7163281193733961 1
7.223045824022 9.736936467929233 0
8.512585289259846 8.116323785536132 0
0.8305537743016878 6.90007265509467 0
8.948442188827709 5.152472199290168 0
1.0297888130232025 8.878777222706633 0
6.644436607489036 6.654177868574801 0
8.053684153556956 3.3574733734044946 0
0.7034431150004894 7.9744897582701775 0
1.8886724871722949 0.6548074643834967 1
8.85817455056328 7.619850637391846 0
4.076333989070163 0.8808357562426583 1
9.161548306900666 1.735379613188528 0
3.1155726087594573 0.07595810617433196 1
6.276871192600346 4.94014119315184 0
9.657126587756634 1.58742364941725 0
0.18035899886256535 7.617164733039131 0
8.683184207059572 7.931322172294334 0
4.237788939594117 6.590150889511902 0
9.905891391653242 9.17742206174485 0
3.7080104836798022 5.614258505527978 0
1.8962476255613137 6.318699583361021 0
4.845628792235029 0.3861924375790371 1
2.1625155999847157 1.5738792130191748 1
1.349042668429763 5.185627251481345 0
2.8543176506530674 5.194568909952164 0
4.042900065772066 6.700394205647926 0
7.080888658101254 1.0120138675770018 1
8.458549442764124 9.035327292055978 0
6.1800926142850585 6.667494610737851 0
0.016798650502257706 8.344449445147177 0
1.5981831746620367 7.0680956676560625 0
7.359596581795015 9.663381280936731 0
5.4729286261020915 4.674684271982351 0
3.8923968607444595 7.783918062605685 0
5.882919664614392 0.6562352314756026 1
9.4193597839477 5.408162399846434 0
6.862386422622926 6.971344011646287 0
1.3322265000419387 1.0054890277606143 1
8.513440924340653 2.819778461447501 0
7.837370481790643 7.232120112906663 0
1.390762361297363 1.9303675950002341 0
5.912995166303245 0.3622804763641041 1
6.484591455973091 0.1822875842476801 1
4.410484463572962 1.0530364858944197 1
8.514395216416023 5.423426144229092 0
5.265807502018784 1.713312253952799 1
2.5649680961116275 8.723819841739315 0
8.167304591661273 8.42339597721396 0
2.9181658381220563 5.053570550733763 0
3.4498869963327214 6.816492510023115 0
7.385700140172707 7.74167784994842 0
5.936368456457374 8.709060778456037 0
2.431095970306798 7.3075280812550725 0
9.314146963297746 3.449948076206474 0
9.314548956603074 7.885303711889129 0
6.913985853883249 9.447273686050227 0
4.537851724319012 7.638700032704394 0
2.612470405414623 9.855081346069987 0
7.011929024208474 0.8012528139441699 1
4.54890316454137 2.7175598111428734 1
9.88006694710407 8.919747978563136 0
7.240626559704645 4.201834547188605 0
4.818080027850824 5.967208539426469 0
0.7594156890427883 9.206899243815862 0
0.4285466030396856 0.8292726853566745 0
7.109555784598277 3.503643782719643 0
7.6819667386144594 5.658594910313691 0
1.9474700084626018 2.2476305213480288 0
4.98440853693686 2.726015560441266 1
3.1734817456109363 8.838396517113337 0
4.543053197564878 3.1903140919232587 1
0.08302373343183622 8.985808763393434 0
5.326791390264319 6.357134969160033 0
8.52616266100786 3.374756178843815 0
4.366811657869255 5.177740963128942 0
6.905959902457072 0.8712080568933822 1
5.623687835439595 8.093243109337717 0
1.5199950990320243 4.487063234134016 0
6.900593621000873 3.309508750060093 0
1.7221826751896152 6.623380821483478 0
8.456004405223537 7.814563910291912 0
5.490472085351886 0.8545629675463118 1
3.816581660200431 8.319601415262692 0
1.0082167367907502 7.563884113060322 0
9.230854506954335 8.207664922164902 0
2.431961292053467 2.696681335916927 0
8.422909598098968 5.524229806248124 0
3.0037931798673814 0.6269771747274133 1
5.6149985313271324 4.9342374848624075 0
3.185047846189076 9.526346915287546 0
5.3446480878573075 9.965194109783406 0
3.8977553323900183 0.2659454729624411 1
9.898041578823467 5.636912906282693 0
3.7947658143233487 2.830667802451253 1
1.3228525051498063 6.544603398389691 0
3.1731362555021922 2.918458658760473 1
1.5639572970934457 8.96473746071302 0
4.918451297509423 8.131019395845476 0
2.094893985927505 9.657198089720904 0
4.876623208600667 0.4983555374681925 1
9.273816477842834 1.6818036035784367 0
2.7689874197644295 6.473325062430254 0
8.844698330579885 2.5450201214784176 0
4.551663540146324 4.591068712265299 0
4.680851175944895 9.092752361106548 0
4.114653259056201 0.6297242272780357 1
4.270478116736587 8.287281357533512 0
2.0646437796936423 0.4527349077329046 1
4.373609898234237 9.72221324912592 0
3.9117689607813566 3.9094703366508474 1
0.5294229176008791 8.769880247844073 0
5.508387313681105 6.5291531242078635 0
5.618503818572817 8.891412523884153 0
8.59597195672893 2.1792444976650396 0
4.330429081026626 4.259551259787264 1
1.6359705203065333 1.110631788520795 1
2.650487857434868 0.3957369437042868 1
5.829760627053922 4.073071711688114 1
6.918058401438025 5.621673159133237 0
8.752741822550302 8.529372553912747 0
1.2180213936828144 6.981788411279425 0
1.8572297593918186 6.521382789644322 0
4.113284753544589 1.0242352786493636 1
5.525728111575479 0.19962724425512834 1
5.267663518730909 1.580681554009138 1
7.727733671924053 7.558068138476993 0
3.7148548783520607 1.5207358393568704 1
3.7182914256634225 7.799224332200774 0
6.3647953085783895 0.9829715086464375 1
8.63019669230553 3.1981810192550797 0
8.695096537487734 3.607332532515082 0
4.980329268900249 1.006839728525235 1
7.4944260476925635 5.101233671148469 0
8.679897507840755 6.224337645839789 0
4.831239622751293 2.947115268951209 1
6.329917968053894 8.994203197231856 0
8.75616628222589 7.940996092329488 0
9.297169373115041 2.4934108377968958 0
1.5338339673902668 7.5659424676462805 0
3.7441487090228422 7.2517262740202915 0
1.636473066159193 7.89629423625879 0
6.777657883607913 5.043688024947044 0
7.705985096750148 8.284560073012951 0
3.3360935337317112 5.457653921112905 0
6.089912206674838 1.9035205200363248 1
5.19100158443658 7.539188167527039 0
6.233864877554116 4.611250540607909 0
9.476468455552812 4.241439121370709 0
5.146656681856012 1.6214382271726135 1
5.7272708245978965 5.730348615364033 0
7.100801132780993 1.9698062919618697 1
5.1743022974787 4.497502271559797 1
7.521722497028492 8.51360552530227 0
6.489558643985315 2.1281392509647734 1
8.310929936941916 2.3133448291884418 0
5.560519746109042 5.936564453592014 0
3.6338161538007663 7.228709841873153 0
6.333860250460629 6.92435274417666 0
5.853687193175584 1.1870226608880596 1
8.904851371832157 9.895193417749258 0
9.2387525637212 1.5578681764721636 0
5.5118320850671365 0.6273501565555362 1
3.4076732158909895 1.3570514363501518 1
2.140264517812114 0.07294021520188543 1
9.687167624539637 3.343114343555521 0
8.249346821350592 8.363962850117636 0
4.541942226260385 1.5620142026013362 1
9.7962481323504 0.9238256176107129 0
5.259748435497333 1.5634496991242175 1
1.8345957688116532 8.71245357200716 0
6.967170804065299 6.64177975019609 0
5.851448963154703 5.700612903341686 0
2.9572979869134186 2.0494775736170743 1
1.1727941220665072 3.786195336099505 0
5.968946115689789 0.06336079833348607 1
3.814575893266876 3.0781936108239085 1
6.9903901511588815 7.478191143453611 0
5.684267321540241 9.917189912860174 0
4.791143628328096 7.740384501039106 0
8.102335222414927 1.2300577512943012 1
2.488275084447321 2.4267090621768395 1
4.892632014060646 3.928679208723307 1
5.299368289392351 9.982523843596127 0
